STATION,NAME,DATE,AWND,PGTM,PRCP,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT08
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",01-01-2016,2.46,,0,,64,43,10,30,8.1,11,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",02-01-2016,2.01,,0,,65,47,270,30,6,8.9,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",03-01-2016,0.67,,0,,62,44,150,150,10.1,14.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",04-01-2016,1.34,,0.01,,69,55,270,280,8.1,14.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",05-01-2016,2.46,,1.61,,59,49,140,140,10.1,16.1,1,1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",06-01-2016,2.91,,0.8,,58,46,80,290,12.1,17,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",07-01-2016,1.79,,0.3,,59,45,20,10,10.1,18.1,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",08-01-2016,2.24,,0,,62,44,280,340,8.1,16.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",09-01-2016,1.12,,0,,60,46,90,100,6,10.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10-01-2016,1.12,,0,,62,51,270,270,6.9,10.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11-01-2016,0.22,,0,,64,47,260,280,6.9,12.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12-01-2016,1.57,,0,,70,46,270,270,10.1,16.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",13-01-2016,0.22,,0,,66,43,280,270,6.9,11,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",14-01-2016,1.57,,0,,65,50,270,280,8.1,13,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",15-01-2016,1.12,,0,,65,50,270,120,6,8.9,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",16-01-2016,1.12,,0,,67,54,280,270,8.1,11,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",17-01-2016,1.12,,0,,68,49,270,270,8.9,15,1,1,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",18-01-2016,1.34,,0,,63,55,270,270,6.9,12.1,1,1,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",19-01-2016,0.89,,0.01,,64,54,270,280,6.9,12.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",20-01-2016,1.12,,0.01,,69,54,270,270,6,11,1,1,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",21-01-2016,1.12,,0,,77,50,280,280,8.1,11,1,1,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",22-01-2016,1.12,,0,,71,50,270,270,6,10.1,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",23-01-2016,1.12,,0,,64,54,350,360,8.9,15,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",24-01-2016,1.12,,0,,66,47,270,270,8.1,14.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",25-01-2016,0.67,,0,,71,50,270,280,8.1,13,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",26-01-2016,1.34,,0,,73,47,280,270,8.1,14.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",27-01-2016,1.57,,0,,73,52,280,270,6.9,12.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",28-01-2016,0.67,,0,,74,50,270,280,8.9,14.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",29-01-2016,0.89,,0,,72,50,100,270,6.9,14.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",30-01-2016,0.89,,0,,66,55,150,110,6.9,8.9,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",31-01-2016,4.47,,0.43,,59,50,270,280,16.1,32,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",01-02-2016,6.04,,0,,58,43,320,340,16.1,32,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",02-02-2016,1.12,,0,,62,41,280,260,8.1,15,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",03-02-2016,1.12,,0,,65,43,270,280,8.1,14.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",04-02-2016,0.89,,0,,70,46,270,280,6.9,13,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",05-02-2016,0.89,,0,,76,46,90,260,6,8.9,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",06-02-2016,0.89,,0,,77,50,270,270,8.1,12.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",07-02-2016,1.12,,0,,84,51,270,270,6.9,10.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",08-02-2016,0.67,,0,,88,53,100,110,6.9,10.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",09-02-2016,0.67,,0,,89,56,280,250,8.1,11,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10-02-2016,1.57,,0,,88,61,270,270,8.1,12.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11-02-2016,2.24,,0,,87,59,280,270,6.9,10.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12-02-2016,0.67,,0,,85,56,280,270,8.1,12.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",13-02-2016,1.12,,0,,75,51,270,260,8.1,11,1,1,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",14-02-2016,0.22,,0,,79,48,270,260,6.9,10.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",15-02-2016,0.89,,0,,89,55,270,270,8.1,13,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",16-02-2016,1.79,,0,,90,58,280,280,8.9,15,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",17-02-2016,2.46,,0.58,,76,55,90,90,12.1,18.1,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",18-02-2016,2.24,,0.21,,68,56,270,280,8.9,13,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",19-02-2016,0.67,,0,,69,51,270,280,8.1,13,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",20-02-2016,1.34,,0,,72,50,270,270,8.1,12.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",21-02-2016,0.22,,0,,73,50,280,280,8.1,13,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",22-02-2016,1.57,,0,,78,51,270,270,8.1,14.1,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",23-02-2016,2.01,,0,,83,55,270,270,8.1,13,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",24-02-2016,2.01,,0,,81,58,280,270,8.1,13,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",25-02-2016,2.01,,0,,83,57,280,280,8.9,14.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",26-02-2016,1.57,,0,,79,54,280,280,10.1,15,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",27-02-2016,1.12,,0,,74,53,280,270,8.1,13,1,1,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",28-02-2016,0.45,,0,,75,56,260,280,8.1,13,1,1,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",29-02-2016,0.67,,0,,74,56,270,270,6.9,11,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",01-03-2016,0.22,,0,,76,56,280,270,6.9,10.1,1,1,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",02-03-2016,1.12,,0,,73,52,280,280,8.9,13,1,1,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",03-03-2016,0.45,,0,,74,54,280,280,8.1,12.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",04-03-2016,1.79,,0,,70,57,270,280,8.9,16.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",05-03-2016,1.79,,0.01,,67,59,140,180,6.9,10.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",06-03-2016,4.7,,0.64,,67,54,270,270,16.1,34,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",07-03-2016,3.36,,0.38,,61,47,270,260,14.1,25.9,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",08-03-2016,2.68,,0,,72,49,270,280,10.1,19,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",09-03-2016,1.57,,0,,74,53,270,270,8.1,14.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10-03-2016,1.34,,0,,77,54,270,270,8.9,15,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11-03-2016,3.58,,0.52,,69,52,270,260,10.1,21,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12-03-2016,1.57,,0,,66,47,260,260,6.9,14.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",13-03-2016,3.13,,0,,68,53,270,280,10.1,17,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",14-03-2016,1.79,,0.03,,70,58,280,310,8.9,14.1,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",15-03-2016,1.12,,0,,77,53,270,280,8.1,11,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",16-03-2016,1.34,,0,,87,57,280,280,8.1,12.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",17-03-2016,2.24,,0,,81,59,270,280,8.9,14.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",18-03-2016,1.34,,0,,73,57,270,280,8.9,15,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",19-03-2016,1.57,,0,,71,57,270,270,8.1,12.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",20-03-2016,1.34,,0,,72,57,270,270,8.9,13,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",21-03-2016,1.57,,0,,71,57,280,270,10.1,18.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",22-03-2016,5.59,,0,,71,53,310,310,16.1,25.9,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",23-03-2016,1.79,,0,,77,52,270,280,8.9,17,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",24-03-2016,1.34,,0,,81,55,270,270,10.1,19,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",25-03-2016,1.79,,0,,78,54,280,270,8.9,14.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",26-03-2016,2.01,,0,,77,59,280,280,10.1,16.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",27-03-2016,1.34,,0,,74,59,280,270,10.1,16.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",28-03-2016,2.46,,0.02,,66,54,270,270,13,28,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",29-03-2016,3.13,,0,,64,48,270,260,14.1,25.9,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",30-03-2016,3.36,,0,,66,52,280,280,12.1,18.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",31-03-2016,3.13,,0,,72,50,270,290,13,23,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",01-04-2016,2.01,,0,,72,54,270,280,8.9,15,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",02-04-2016,2.01,,0,,76,54,270,280,8.9,15,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",03-04-2016,1.57,,0,,79,56,270,270,10.1,14.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",04-04-2016,1.57,,0,,80,58,270,270,8.9,13,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",05-04-2016,1.57,,0,,85,56,280,270,6.9,12.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",06-04-2016,1.34,,0,,88,59,280,280,12.1,17,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",07-04-2016,0.67,,0.06,,69,59,270,120,8.1,14.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",08-04-2016,0.45,,0.14,,61,59,270,270,6,8.9,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",09-04-2016,2.68,,0.04,,64,60,60,170,8.1,15,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10-04-2016,1.57,,0,,70,58,280,280,13,17,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11-04-2016,2.01,,0,,73,59,270,280,10.1,19,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12-04-2016,1.79,,0,,75,56,270,270,8.9,16.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",13-04-2016,2.24,,0,,73,57,270,280,8.9,15,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",14-04-2016,2.91,,0,,72,57,330,330,16.1,29.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",15-04-2016,6.71,,0,,81,59,330,330,17,29.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",16-04-2016,0.89,,0,,82,58,270,270,6.9,14.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",17-04-2016,2.68,,0,,89,58,270,280,13,21,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",18-04-2016,1.79,,0,,89,59,280,270,8.9,16.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",19-04-2016,1.12,,0,,89,62,270,270,10.1,16.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",20-04-2016,1.34,,0,,87,60,270,270,10.1,18.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",21-04-2016,1.34,,0,,78,58,280,270,12.1,18.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",22-04-2016,2.68,,0,,73,60,270,260,13,25.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",23-04-2016,2.91,,0,,76,57,270,270,13,19,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",24-04-2016,3.13,,0,,75,58,280,280,10.1,16.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",25-04-2016,4.25,,0,,69,55,320,270,15,28,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",26-04-2016,2.46,,0,,70,53,270,270,10.1,17,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",27-04-2016,2.91,,0,,70,55,270,280,13,21,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",28-04-2016,2.46,,0,,71,55,270,280,10.1,18.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",29-04-2016,2.91,,0,,69,56,280,280,8.9,17,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",30-04-2016,1.79,,0,,69,56,270,280,12.1,17,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",01-05-2016,2.46,,0,,73,58,280,280,8.9,17,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",02-05-2016,1.79,,0,,72,56,270,270,12.1,16.1,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",03-05-2016,2.46,,0,,77,57,280,270,12.1,16.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",04-05-2016,2.24,,0,,69,56,280,270,8.9,16.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",05-05-2016,1.57,,0.05,,68,57,270,270,8.1,15,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",06-05-2016,1.12,,0,,67,57,270,150,8.9,16.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",07-05-2016,2.01,,0,,68,57,270,280,10.1,17,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",08-05-2016,2.24,,0,,71,57,270,270,10.1,17,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",09-05-2016,1.57,,0,,68,58,270,270,8.9,18.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10-05-2016,1.57,,0,,70,57,270,280,8.1,14.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11-05-2016,2.01,,0,,72,59,270,260,10.1,16.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12-05-2016,1.79,,0,,75,58,270,280,8.9,14.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",13-05-2016,2.01,,0,,78,60,270,270,8.1,16.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",14-05-2016,2.01,,0,,72,62,270,270,8.9,17,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",15-05-2016,2.01,,0,,72,62,270,270,10.1,15,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",16-05-2016,0.89,,0,,71,61,290,270,8.1,13,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",17-05-2016,2.68,,0,,72,61,280,270,10.1,16.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",18-05-2016,2.46,,0,,71,61,270,280,8.9,17,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",19-05-2016,1.79,,0,,72,62,280,270,8.1,14.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",20-05-2016,2.68,,0,,70,58,130,180,10.1,17,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",21-05-2016,2.01,,0,,71,56,270,270,12.1,19,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",22-05-2016,2.68,,0,,72,56,280,270,13,19,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",23-05-2016,2.24,,0,,74,57,270,270,10.1,16.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",24-05-2016,2.46,,0,,71,58,270,280,10.1,17,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",25-05-2016,2.24,,0,,68,56,280,270,13,19,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",26-05-2016,2.01,,0,,74,58,270,280,12.1,17,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",27-05-2016,2.24,,0,,73,58,270,270,10.1,16.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",28-05-2016,2.91,,0,,72,61,280,280,10.1,16.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",29-05-2016,1.57,,0,,71,60,270,270,8.9,16.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",30-05-2016,2.01,,0,,72,58,280,270,10.1,14.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",31-05-2016,2.01,,0,,74,60,270,280,8.9,14.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",01-06-2016,1.79,,0,,75,63,270,280,8.1,15,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",02-06-2016,1.79,,0,,78,60,270,270,8.1,13,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",03-06-2016,1.57,,0,,87,59,270,280,10.1,13,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",04-06-2016,2.01,,0,,77,59,270,280,8.9,13,1,1,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",05-06-2016,2.01,,0,,71,58,270,270,8.9,14.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",06-06-2016,1.79,,0,,73,58,280,270,8.9,15,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",07-06-2016,2.01,,0,,75,60,270,270,8.9,16.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",08-06-2016,1.57,,0,,77,60,270,270,10.1,14.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",09-06-2016,1.57,,0,,72,62,270,270,8.1,12.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10-06-2016,1.79,,0,,77,62,280,270,8.1,12.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11-06-2016,2.46,,0,,70,62,170,180,8.1,13,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12-06-2016,1.34,,0,,72,60,270,270,8.1,12.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",13-06-2016,2.68,,0,,71,60,270,280,12.1,19,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",14-06-2016,1.79,,0,,72,60,270,260,10.1,16.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",15-06-2016,2.01,,0,,72,62,270,270,8.9,16.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",16-06-2016,2.46,,0,,76,59,280,280,12.1,19,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",17-06-2016,1.57,,0,,84,60,280,280,10.1,16.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",18-06-2016,1.79,,0,,89,63,280,270,12.1,19,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",19-06-2016,1.79,,0,,96,66,280,270,10.1,16.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",20-06-2016,2.01,,0,,101,71,280,260,8.9,14.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",21-06-2016,2.68,,0,,89,67,140,170,10.1,16.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",22-06-2016,1.79,,0,,84,63,270,270,10.1,14.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",23-06-2016,2.01,,0,,80,64,270,270,8.9,14.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",24-06-2016,2.24,,0,,79,64,270,270,10.1,16.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",25-06-2016,1.79,,0,,80,65,270,280,8.1,14.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",26-06-2016,2.01,,0,,82,65,280,270,8.1,13,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",27-06-2016,0.22,,0,,88,65,270,270,8.1,12.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",28-06-2016,2.01,,0,,86,67,270,260,8.9,14.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",29-06-2016,2.01,,0,,86,66,280,270,8.9,14.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",30-06-2016,1.34,,0,,82,66,270,270,8.9,14.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",01-07-2016,2.46,,0,,80,66,260,260,8.1,14.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",02-07-2016,2.01,,0,,81,64,280,260,8.1,14.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",03-07-2016,2.46,,0,,77,63,280,280,8.9,16.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",04-07-2016,2.46,,0,,74,63,270,270,12.1,17,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",05-07-2016,2.24,,0,,77,63,280,270,10.1,17,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",06-07-2016,1.79,,0,,78,63,280,270,8.9,17,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",07-07-2016,1.79,,0,,80,64,280,270,12.1,19,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",08-07-2016,2.01,,0,,83,63,280,270,10.1,15,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",09-07-2016,2.01,,0,,86,63,270,270,10.1,17,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",10-07-2016,1.79,,0,,82,66,270,270,10.1,14.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",11-07-2016,2.01,,0,,83,65,270,270,8.9,16.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",12-07-2016,2.46,,0,,79,65,280,260,10.1,15,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",13-07-2016,2.01,,0,,83,64,270,270,10.1,16.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",14-07-2016,2.01,,0,,83,64,270,280,8.9,15,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",15-07-2016,2.24,,0,,83,63,270,280,8.9,14.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",16-07-2016,2.46,,0,,83,64,270,280,8.9,16.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",17-07-2016,1.79,,0,,80,63,280,280,10.1,14.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",18-07-2016,1.79,,0,,82,65,270,280,8.9,14.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",19-07-2016,2.01,,0,,82,64,270,270,10.1,16.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",20-07-2016,1.57,,0,,89,66,280,280,12.1,17,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",21-07-2016,1.12,,0,,92,67,270,270,10.1,16.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",22-07-2016,1.12,,0,,95,68,270,280,8.9,15,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",23-07-2016,1.12,,0,,97,71,270,280,8.9,14.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",24-07-2016,2.01,,0,,92,69,140,280,8.1,13,1,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",25-07-2016,2.46,,0,,91,69,280,270,8.9,14.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",26-07-2016,2.01,,0,,86,68,280,280,10.1,16.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",27-07-2016,1.57,,0,,89,68,270,270,8.9,16.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",28-07-2016,,,0,,88,69,270,,6.9,,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",29-07-2016,1.34,,0,,88,69,280,280,8.9,14.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",30-07-2016,1.34,,0,,85,70,280,270,8.9,14.1,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",31-07-2016,2.01,,0,,88,69,270,270,8.9,16.1,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",01-08-2016,2.24,,0,,85,67,270,280,10.1,17,1,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",02-08-2016,2.24,,0,,85,66,280,270,12.1,16.1,,,1
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",03-08-2016,2.01,,0,,83,67,270,280,8.9,15,,,
USW00093134,"LOS ANGELES DOWNTOWN USC, CA US",04-08-2016,2.01,,0,,84,66,270,270,10.1,16.1,,,1
